filename	label	sex	speaker	duration	condition	fold
Ses01M_script01_3_M023	S	M	Ses01M	3.0	script	1
Ses01M_script01_3_M024	S	M	Ses01M	4.6	script	1
Ses01M_script01_3_M025	S	M	Ses01M	5.5	script	1
Ses01M_script01_3_M026	S	M	Ses01M	2.8	script	1
Ses01M_script01_3_M027	S	M	Ses01M	2.9	script	1
Ses01M_script01_3_M028	S	M	Ses01M	13.9	script	1
Ses01M_script01_3_M029	S	M	Ses01M	12.3	script	1
Ses01M_script01_3_M030	S	M	Ses01M	6.4	script	1
Ses01M_script01_3_M031	S	M	Ses01M	10.5	script	1
Ses01M_script01_3_M032	S	M	Ses01M	23.9	script	1
Ses01M_script01_3_M033	S	M	Ses01M	9.5	script	1
Ses01M_script01_3_M034	S	M	Ses01M	14.2	script	1
Ses01M_script01_3_M035	S	M	Ses01M	8.0	script	1
Ses01M_script01_3_M036	S	M	Ses01M	8.3	script	1
Ses01M_script01_3_M037	S	M	Ses01M	8.1	script	1
Ses01M_script01_3_M038	S	M	Ses01M	13.5	script	1
Ses01M_script01_3_M039	S	M	Ses01M	8.0	script	1
Ses01M_script01_3_M040	S	M	Ses01M	10.4	script	1
Ses01M_script01_3_M041	S	M	Ses01M	3.4	script	1
Ses01M_script01_3_M043	H	M	Ses01M	3.7	script	1
Ses01F_impro04_F000	N	F	Ses01F	4.4	impro	1
Ses01F_impro04_F001	N	F	Ses01F	4.4	impro	1
Ses01F_impro04_F005	N	F	Ses01F	2.4	impro	1
Ses01F_impro04_F006	N	F	Ses01F	3.6	impro	1
Ses01F_impro04_F009	N	F	Ses01F	1.4	impro	1
Ses01F_impro04_F013	N	F	Ses01F	4.2	impro	1
Ses01F_impro04_F014	N	F	Ses01F	1.5	impro	1
Ses01F_impro04_F028	A	F	Ses01F	2.0	impro	1
Ses01F_impro04_F029	A	F	Ses01F	3.2	impro	1
Ses01F_impro04_F030	A	F	Ses01F	3.2	impro	1
Ses01F_impro04_F031	A	F	Ses01F	4.4	impro	1
Ses01F_impro04_F032	A	F	Ses01F	2.9	impro	1
Ses01F_impro04_F033	A	F	Ses01F	5.8	impro	1
Ses01F_impro04_M000	N	M	Ses01M	3.9	impro	1
Ses01F_impro04_M001	N	M	Ses01M	1.7	impro	1
Ses01F_impro04_M002	N	M	Ses01M	3.3	impro	1
Ses01F_impro04_M003	N	M	Ses01M	1.8	impro	1
Ses01F_impro04_M004	N	M	Ses01M	4.6	impro	1
Ses01F_impro04_M005	N	M	Ses01M	3.3	impro	1
Ses01F_impro04_M006	N	M	Ses01M	3.0	impro	1
Ses01F_impro04_M007	N	M	Ses01M	1.2	impro	1
Ses01F_impro04_M008	N	M	Ses01M	1.1	impro	1
Ses01F_impro04_M009	N	M	Ses01M	2.7	impro	1
Ses01F_impro04_M010	N	M	Ses01M	1.8	impro	1
Ses01F_impro04_M011	N	M	Ses01M	3.8	impro	1
Ses01F_impro04_M012	N	M	Ses01M	2.3	impro	1
Ses01F_impro04_M013	N	M	Ses01M	3.4	impro	1
Ses01F_impro04_M014	N	M	Ses01M	7.7	impro	1
Ses01F_impro04_M015	N	M	Ses01M	6.9	impro	1
Ses01F_impro04_M016	N	M	Ses01M	3.0	impro	1
Ses01F_impro04_M017	N	M	Ses01M	2.8	impro	1
Ses01F_impro04_M018	N	M	Ses01M	6.1	impro	1
Ses01F_impro04_M019	N	M	Ses01M	1.3	impro	1
Ses01F_impro04_M020	N	M	Ses01M	1.9	impro	1
Ses01F_impro04_M021	N	M	Ses01M	9.7	impro	1
Ses01F_impro04_M022	N	M	Ses01M	2.3	impro	1
Ses01F_impro04_M023	N	M	Ses01M	4.6	impro	1
Ses01F_impro04_M024	N	M	Ses01M	2.2	impro	1
Ses01F_impro04_M025	N	M	Ses01M	3.2	impro	1
Ses01F_impro04_M026	N	M	Ses01M	2.4	impro	1
Ses01F_impro04_M027	N	M	Ses01M	2.7	impro	1
Ses01F_impro04_M028	N	M	Ses01M	1.2	impro	1
Ses01F_impro04_M031	N	M	Ses01M	2.9	impro	1
Ses01F_impro04_M032	N	M	Ses01M	2.7	impro	1
Ses01F_impro03_F000	H	F	Ses01F	2.9	impro	1
Ses01F_impro03_F001	H	F	Ses01F	3.4	impro	1
Ses01F_impro03_F002	H	F	Ses01F	2.6	impro	1
Ses01F_impro03_F004	H	F	Ses01F	3.8	impro	1
Ses01F_impro03_F005	H	F	Ses01F	2.6	impro	1
Ses01F_impro03_F006	H	F	Ses01F	6.3	impro	1
Ses01F_impro03_F008	H	F	Ses01F	2.7	impro	1
Ses01F_impro03_F009	H	F	Ses01F	1.7	impro	1
Ses01F_impro03_F010	H	F	Ses01F	3.2	impro	1
Ses01F_impro03_F012	H	F	Ses01F	2.3	impro	1
Ses01F_impro03_F013	H	F	Ses01F	5.1	impro	1
Ses01F_impro03_F015	H	F	Ses01F	4.6	impro	1
Ses01F_impro03_F016	H	F	Ses01F	2.1	impro	1
Ses01F_impro03_F017	N	F	Ses01F	3.0	impro	1
Ses01F_impro03_F018	N	F	Ses01F	2.9	impro	1
Ses01F_impro03_F019	N	F	Ses01F	1.4	impro	1
Ses01F_impro03_F021	H	F	Ses01F	5.5	impro	1
Ses01F_impro03_F022	N	F	Ses01F	2.3	impro	1
Ses01F_impro03_F023	N	F	Ses01F	0.8	impro	1
Ses01F_impro03_F024	H	F	Ses01F	4.4	impro	1
Ses01F_impro03_F025	H	F	Ses01F	3.9	impro	1
Ses01F_impro03_F026	H	F	Ses01F	6.0	impro	1
Ses01F_impro03_M000	N	M	Ses01M	2.2	impro	1
Ses01F_impro03_M001	N	M	Ses01M	2.1	impro	1
Ses01F_impro03_M003	H	M	Ses01M	4.0	impro	1
Ses01F_impro03_M006	N	M	Ses01M	2.1	impro	1
Ses01F_impro03_M007	H	M	Ses01M	2.8	impro	1
Ses01F_impro03_M008	N	M	Ses01M	1.3	impro	1
Ses01F_impro03_M009	N	M	Ses01M	4.9	impro	1
Ses01F_impro03_M011	N	M	Ses01M	3.9	impro	1
Ses01F_impro03_M013	H	M	Ses01M	2.8	impro	1
Ses01F_impro03_M014	H	M	Ses01M	3.6	impro	1
Ses01F_impro03_M015	H	M	Ses01M	2.2	impro	1
Ses01F_impro03_M016	N	M	Ses01M	1.8	impro	1
Ses01F_impro03_M019	N	M	Ses01M	4.8	impro	1
Ses01F_impro03_M020	N	M	Ses01M	4.6	impro	1
Ses01F_impro03_M021	N	M	Ses01M	2.7	impro	1
Ses01F_impro03_M022	H	M	Ses01M	1.7	impro	1
Ses01F_impro03_M023	H	M	Ses01M	3.7	impro	1
Ses01F_impro03_M024	N	M	Ses01M	2.2	impro	1
Ses01M_impro02_F000	N	F	Ses01F	3.4	impro	1
Ses01M_impro02_F009	S	F	Ses01F	3.3	impro	1
Ses01M_impro02_F010	S	F	Ses01F	3.3	impro	1
Ses01M_impro02_F013	S	F	Ses01F	4.1	impro	1
Ses01M_impro02_F015	S	F	Ses01F	2.7	impro	1
Ses01M_impro02_F017	S	F	Ses01F	4.9	impro	1
Ses01M_impro02_F019	S	F	Ses01F	2.3	impro	1
Ses01M_impro02_M000	N	M	Ses01M	3.3	impro	1
Ses01M_impro02_M001	S	M	Ses01M	3.8	impro	1
Ses01M_impro02_M002	S	M	Ses01M	4.3	impro	1
Ses01M_impro02_M003	S	M	Ses01M	2.7	impro	1
Ses01M_impro02_M007	S	M	Ses01M	8.5	impro	1
Ses01M_impro02_M009	S	M	Ses01M	2.9	impro	1
Ses01M_impro02_M010	S	M	Ses01M	2.7	impro	1
Ses01M_impro02_M011	S	M	Ses01M	4.2	impro	1
Ses01M_impro02_M012	S	M	Ses01M	1.8	impro	1
Ses01M_impro02_M013	S	M	Ses01M	4.4	impro	1
Ses01M_impro02_M014	S	M	Ses01M	8.3	impro	1
Ses01M_impro02_M015	S	M	Ses01M	2.3	impro	1
Ses01M_impro02_M016	S	M	Ses01M	4.4	impro	1
Ses01M_impro02_M017	S	M	Ses01M	6.7	impro	1
Ses01M_impro02_M018	S	M	Ses01M	3.2	impro	1
Ses01M_impro02_M019	S	M	Ses01M	3.5	impro	1
Ses01M_impro02_M020	S	M	Ses01M	2.1	impro	1
Ses01M_impro02_M021	S	M	Ses01M	3.8	impro	1
Ses01M_impro02_M022	S	M	Ses01M	2.1	impro	1
Ses01M_impro02_M023	S	M	Ses01M	5.3	impro	1
Ses01M_impro02_M025	S	M	Ses01M	2.4	impro	1
Ses01M_impro05_F000	N	F	Ses01F	2.1	impro	1
Ses01M_impro05_F001	N	F	Ses01F	2.6	impro	1
Ses01M_impro05_F002	N	F	Ses01F	3.5	impro	1
Ses01M_impro05_F003	N	F	Ses01F	1.3	impro	1
Ses01M_impro05_F004	N	F	Ses01F	4.1	impro	1
Ses01M_impro05_F005	N	F	Ses01F	2.9	impro	1
Ses01M_impro05_F006	N	F	Ses01F	2.7	impro	1
Ses01M_impro05_F007	N	F	Ses01F	2.8	impro	1
Ses01M_impro05_F011	N	F	Ses01F	4.2	impro	1
Ses01M_impro05_F012	N	F	Ses01F	2.4	impro	1
Ses01M_impro05_F013	N	F	Ses01F	2.5	impro	1
Ses01M_impro05_F014	N	F	Ses01F	1.7	impro	1
Ses01M_impro05_F015	N	F	Ses01F	6.0	impro	1
Ses01M_impro05_F016	N	F	Ses01F	5.7	impro	1
Ses01M_impro05_F017	N	F	Ses01F	8.8	impro	1
Ses01M_impro05_F018	N	F	Ses01F	2.6	impro	1
Ses01M_impro05_F019	N	F	Ses01F	3.2	impro	1
Ses01M_impro05_F020	N	F	Ses01F	6.3	impro	1
Ses01M_impro05_F021	N	F	Ses01F	1.3	impro	1
Ses01M_impro05_F022	N	F	Ses01F	1.5	impro	1
Ses01M_impro05_F023	N	F	Ses01F	1.6	impro	1
Ses01M_impro05_F024	N	F	Ses01F	1.9	impro	1
Ses01M_impro05_F025	N	F	Ses01F	4.6	impro	1
Ses01M_impro05_F026	N	F	Ses01F	3.0	impro	1
Ses01M_impro05_F027	N	F	Ses01F	1.5	impro	1
Ses01M_impro05_F028	N	F	Ses01F	2.0	impro	1
Ses01M_impro05_F029	N	F	Ses01F	1.7	impro	1
Ses01M_impro05_F030	N	F	Ses01F	2.1	impro	1
Ses01M_impro05_F031	N	F	Ses01F	1.2	impro	1
Ses01M_impro05_F032	N	F	Ses01F	2.4	impro	1
Ses01M_impro05_F033	N	F	Ses01F	1.2	impro	1
Ses01M_impro05_F034	N	F	Ses01F	5.4	impro	1
Ses01M_impro05_M004	A	M	Ses01M	4.9	impro	1
Ses01M_impro05_M005	A	M	Ses01M	3.0	impro	1
Ses01M_impro05_M006	A	M	Ses01M	2.8	impro	1
Ses01M_impro05_M007	A	M	Ses01M	3.8	impro	1
Ses01M_impro05_M008	A	M	Ses01M	3.2	impro	1
Ses01M_impro05_M015	N	M	Ses01M	2.1	impro	1
Ses01M_impro05_M020	A	M	Ses01M	2.5	impro	1
Ses01M_impro05_M021	A	M	Ses01M	5.8	impro	1
Ses01M_impro05_M022	A	M	Ses01M	5.8	impro	1
Ses01M_impro05_M023	A	M	Ses01M	6.5	impro	1
Ses01M_impro05_M024	A	M	Ses01M	3.5	impro	1
Ses01M_impro05_M025	A	M	Ses01M	7.0	impro	1
Ses01M_impro05_M026	A	M	Ses01M	6.7	impro	1
Ses01M_impro05_M027	A	M	Ses01M	6.2	impro	1
Ses01M_impro05_M028	A	M	Ses01M	5.3	impro	1
Ses01M_impro05_M031	A	M	Ses01M	2.4	impro	1
Ses01M_script03_2_F006	N	F	Ses01F	2.3	script	1
Ses01M_script03_2_F010	N	F	Ses01F	2.4	script	1
Ses01M_script03_2_F011	A	F	Ses01F	3.8	script	1
Ses01M_script03_2_F015	A	F	Ses01F	2.8	script	1
Ses01M_script03_2_F017	A	F	Ses01F	6.0	script	1
Ses01M_script03_2_F022	A	F	Ses01F	1.8	script	1
Ses01M_script03_2_F023	A	F	Ses01F	7.1	script	1
Ses01M_script03_2_F024	A	F	Ses01F	3.1	script	1
Ses01M_script03_2_F025	A	F	Ses01F	2.2	script	1
Ses01M_script03_2_F026	A	F	Ses01F	3.8	script	1
Ses01M_script03_2_F027	A	F	Ses01F	2.4	script	1
Ses01M_script03_2_F028	A	F	Ses01F	6.1	script	1
Ses01M_script03_2_F029	A	F	Ses01F	2.0	script	1
Ses01M_script03_2_F030	A	F	Ses01F	3.5	script	1
Ses01M_script03_2_F031	A	F	Ses01F	1.2	script	1
Ses01M_script03_2_F033	A	F	Ses01F	2.5	script	1
Ses01M_script03_2_F034	A	F	Ses01F	2.8	script	1
Ses01M_script03_2_F035	A	F	Ses01F	5.0	script	1
Ses01M_script03_2_F036	A	F	Ses01F	1.7	script	1
Ses01M_script03_2_F037	A	F	Ses01F	2.6	script	1
Ses01M_script03_2_F038	A	F	Ses01F	5.2	script	1
Ses01M_script03_2_F039	A	F	Ses01F	9.4	script	1
Ses01M_script03_2_F040	A	F	Ses01F	4.9	script	1
Ses01M_script03_2_F041	A	F	Ses01F	18.9	script	1
Ses01M_script03_2_M012	N	M	Ses01M	3.4	script	1
Ses01M_script03_2_M013	N	M	Ses01M	6.2	script	1
Ses01M_script03_2_M018	N	M	Ses01M	2.8	script	1
Ses01M_script03_2_M022	A	M	Ses01M	6.5	script	1
Ses01M_script03_2_M023	A	M	Ses01M	5.1	script	1
Ses01M_script03_2_M024	A	M	Ses01M	5.6	script	1
Ses01M_script03_2_M025	A	M	Ses01M	3.7	script	1
Ses01M_script03_2_M026	A	M	Ses01M	3.9	script	1
Ses01M_script03_2_M027	A	M	Ses01M	6.7	script	1
Ses01M_script03_2_M028	A	M	Ses01M	2.8	script	1
Ses01M_script03_2_M029	A	M	Ses01M	9.2	script	1
Ses01M_script03_2_M030	A	M	Ses01M	12.5	script	1
Ses01M_script03_2_M031	A	M	Ses01M	3.3	script	1
Ses01M_script03_2_M032	A	M	Ses01M	5.8	script	1
Ses01M_script03_2_M033	A	M	Ses01M	2.6	script	1
Ses01M_script03_2_M034	A	M	Ses01M	3.2	script	1
Ses01M_script03_2_M035	A	M	Ses01M	3.0	script	1
Ses01M_script03_2_M036	A	M	Ses01M	3.8	script	1
Ses01M_script03_2_M037	A	M	Ses01M	3.6	script	1
Ses01M_script03_2_M038	A	M	Ses01M	2.1	script	1
Ses01M_script03_2_M039	A	M	Ses01M	2.2	script	1
Ses01M_script03_2_M040	A	M	Ses01M	7.6	script	1
Ses01M_script03_2_M041	A	M	Ses01M	2.3	script	1
Ses01M_script03_2_M042	A	M	Ses01M	1.7	script	1
Ses01M_script03_2_M043	A	M	Ses01M	14.2	script	1
Ses01F_impro07_F000	H	F	Ses01F	6.6	impro	1
Ses01F_impro07_F002	H	F	Ses01F	12.0	impro	1
Ses01F_impro07_F003	H	F	Ses01F	2.4	impro	1
Ses01F_impro07_F004	H	F	Ses01F	5.3	impro	1
Ses01F_impro07_F005	H	F	Ses01F	2.9	impro	1
Ses01F_impro07_F009	H	F	Ses01F	2.3	impro	1
Ses01F_impro07_F010	H	F	Ses01F	3.8	impro	1
Ses01F_impro07_F012	H	F	Ses01F	5.9	impro	1
Ses01F_impro07_F013	H	F	Ses01F	7.2	impro	1
Ses01F_impro07_F016	H	F	Ses01F	9.1	impro	1
Ses01F_impro07_M000	H	M	Ses01M	1.8	impro	1
Ses01F_impro07_M001	H	M	Ses01M	4.4	impro	1
Ses01F_impro07_M002	H	M	Ses01M	5.2	impro	1
Ses01F_impro07_M003	H	M	Ses01M	7.4	impro	1
Ses01F_impro07_M004	H	M	Ses01M	7.9	impro	1
Ses01F_impro07_M005	H	M	Ses01M	5.8	impro	1
Ses01F_impro07_M006	H	M	Ses01M	5.7	impro	1
Ses01F_impro07_M007	H	M	Ses01M	9.1	impro	1
Ses01F_impro07_M008	H	M	Ses01M	2.6	impro	1
Ses01F_impro07_M009	H	M	Ses01M	6.3	impro	1
Ses01F_impro07_M012	N	M	Ses01M	4.4	impro	1
Ses01F_impro07_M013	N	M	Ses01M	3.1	impro	1
Ses01F_impro07_M014	H	M	Ses01M	5.1	impro	1
Ses01F_impro07_M015	H	M	Ses01M	10.6	impro	1
Ses01F_impro07_M017	H	M	Ses01M	3.6	impro	1
Ses01F_impro07_M018	N	M	Ses01M	4.8	impro	1
Ses01F_impro07_M019	H	M	Ses01M	13.1	impro	1
Ses01M_impro06_F000	N	F	Ses01F	2.6	impro	1
Ses01M_impro06_F001	N	F	Ses01F	3.1	impro	1
Ses01M_impro06_F002	N	F	Ses01F	2.3	impro	1
Ses01M_impro06_F003	S	F	Ses01F	2.8	impro	1
Ses01M_impro06_F004	S	F	Ses01F	2.8	impro	1
Ses01M_impro06_F005	S	F	Ses01F	2.1	impro	1
Ses01M_impro06_F006	S	F	Ses01F	2.5	impro	1
Ses01M_impro06_F007	N	F	Ses01F	2.2	impro	1
Ses01M_impro06_F008	N	F	Ses01F	1.9	impro	1
Ses01M_impro06_F009	N	F	Ses01F	4.0	impro	1
Ses01M_impro06_F010	N	F	Ses01F	4.4	impro	1
Ses01M_impro06_F011	N	F	Ses01F	1.5	impro	1
Ses01M_impro06_F012	N	F	Ses01F	1.4	impro	1
Ses01M_impro06_F013	N	F	Ses01F	2.9	impro	1
Ses01M_impro06_F014	N	F	Ses01F	1.4	impro	1
Ses01M_impro06_F015	N	F	Ses01F	1.2	impro	1
Ses01M_impro06_F016	N	F	Ses01F	1.8	impro	1
Ses01M_impro06_F017	N	F	Ses01F	2.4	impro	1
Ses01M_impro06_F018	N	F	Ses01F	2.3	impro	1
Ses01M_impro06_F019	N	F	Ses01F	4.2	impro	1
Ses01M_impro06_F020	N	F	Ses01F	3.1	impro	1
Ses01M_impro06_F021	N	F	Ses01F	2.0	impro	1
Ses01M_impro06_F022	N	F	Ses01F	1.9	impro	1
Ses01M_impro06_F023	N	F	Ses01F	2.0	impro	1
Ses01M_impro06_F024	N	F	Ses01F	2.8	impro	1
Ses01M_impro06_F025	N	F	Ses01F	1.9	impro	1
Ses01M_impro06_F026	N	F	Ses01F	3.0	impro	1
Ses01M_impro06_F027	N	F	Ses01F	2.1	impro	1
Ses01M_impro06_F028	N	F	Ses01F	3.6	impro	1
Ses01M_impro06_M000	S	M	Ses01M	4.0	impro	1
Ses01M_impro06_M001	S	M	Ses01M	3.7	impro	1
Ses01M_impro06_M002	S	M	Ses01M	4.3	impro	1
Ses01M_impro06_M003	S	M	Ses01M	3.6	impro	1
Ses01M_impro06_M004	S	M	Ses01M	3.9	impro	1
Ses01M_impro06_M005	S	M	Ses01M	3.5	impro	1
Ses01M_impro06_M006	S	M	Ses01M	15.6	impro	1
Ses01M_impro06_M007	S	M	Ses01M	4.0	impro	1
Ses01M_impro06_M008	S	M	Ses01M	4.3	impro	1
Ses01M_impro06_M009	S	M	Ses01M	3.4	impro	1
Ses01M_impro06_M010	S	M	Ses01M	3.5	impro	1
Ses01M_impro06_M011	S	M	Ses01M	6.6	impro	1
Ses01M_impro06_M012	S	M	Ses01M	1.5	impro	1
Ses01M_impro06_M013	S	M	Ses01M	5.1	impro	1
Ses01M_impro06_M014	S	M	Ses01M	3.3	impro	1
Ses01M_impro06_M015	S	M	Ses01M	5.0	impro	1
Ses01M_impro06_M016	S	M	Ses01M	2.3	impro	1
Ses01M_impro06_M017	S	M	Ses01M	23.7	impro	1
Ses01M_impro06_M018	S	M	Ses01M	3.9	impro	1
Ses01M_impro06_M019	S	M	Ses01M	2.9	impro	1
Ses01M_impro06_M020	S	M	Ses01M	1.4	impro	1
Ses01M_impro06_M021	S	M	Ses01M	2.1	impro	1
Ses01M_impro06_M022	S	M	Ses01M	3.1	impro	1
Ses01M_impro06_M023	S	M	Ses01M	3.0	impro	1
Ses01M_impro06_M024	S	M	Ses01M	4.4	impro	1
Ses01M_impro06_M025	S	M	Ses01M	1.3	impro	1
Ses01M_impro06_M026	S	M	Ses01M	2.9	impro	1
Ses01M_impro06_M027	S	M	Ses01M	2.0	impro	1
Ses01M_impro06_M028	S	M	Ses01M	4.4	impro	1
Ses01M_impro06_M029	S	M	Ses01M	2.2	impro	1
Ses01M_impro06_M030	S	M	Ses01M	6.7	impro	1
Ses01M_impro01_F000	A	F	Ses01F	1.7	impro	1
Ses01M_impro01_F001	A	F	Ses01F	2.0	impro	1
Ses01M_impro01_F007	A	F	Ses01F	3.4	impro	1
Ses01M_impro01_F008	A	F	Ses01F	3.7	impro	1
Ses01M_impro01_F011	A	F	Ses01F	2.2	impro	1
Ses01M_impro01_F012	A	F	Ses01F	1.9	impro	1
Ses01M_impro01_F019	A	F	Ses01F	3.6	impro	1
Ses01M_impro01_F020	A	F	Ses01F	3.3	impro	1
Ses01M_impro01_F021	A	F	Ses01F	4.9	impro	1
Ses01M_impro01_F022	A	F	Ses01F	10.7	impro	1
Ses01M_impro01_F024	N	F	Ses01F	3.7	impro	1
Ses01M_impro01_F025	N	F	Ses01F	3.4	impro	1
Ses01M_impro01_M003	N	M	Ses01M	2.5	impro	1
Ses01M_impro01_M010	N	M	Ses01M	2.2	impro	1
Ses01M_impro01_M020	A	M	Ses01M	3.6	impro	1
Ses01M_impro01_M025	A	M	Ses01M	3.3	impro	1
Ses01M_impro01_M030	A	M	Ses01M	1.1	impro	1
Ses01M_impro01_M031	A	M	Ses01M	2.7	impro	1
Ses01M_impro01_M032	A	M	Ses01M	5.5	impro	1
Ses01M_script03_1_F003	H	F	Ses01F	2.8	script	1
Ses01M_script03_1_F004	H	F	Ses01F	2.6	script	1
Ses01M_script03_1_F007	H	F	Ses01F	1.2	script	1
Ses01M_script03_1_F008	H	F	Ses01F	2.5	script	1
Ses01M_script03_1_F009	H	F	Ses01F	3.9	script	1
Ses01M_script03_1_F010	H	F	Ses01F	1.4	script	1
Ses01M_script03_1_F011	H	F	Ses01F	1.3	script	1
Ses01M_script03_1_F014	H	F	Ses01F	2.9	script	1
Ses01M_script03_1_F015	H	F	Ses01F	3.8	script	1
Ses01M_script03_1_F017	H	F	Ses01F	3.9	script	1
Ses01M_script03_1_F018	H	F	Ses01F	6.2	script	1
Ses01M_script03_1_F019	H	F	Ses01F	3.4	script	1
Ses01M_script03_1_F021	H	F	Ses01F	3.1	script	1
Ses01M_script03_1_F024	H	F	Ses01F	2.7	script	1
Ses01M_script03_1_F030	H	F	Ses01F	3.1	script	1
Ses01M_script03_1_F031	H	F	Ses01F	6.2	script	1
Ses01M_script03_1_F034	H	F	Ses01F	3.1	script	1
Ses01M_script03_1_F036	H	F	Ses01F	4.8	script	1
Ses01M_script03_1_F037	H	F	Ses01F	4.7	script	1
Ses01M_script03_1_F038	H	F	Ses01F	2.8	script	1
Ses01M_script03_1_F039	H	F	Ses01F	2.9	script	1
Ses01M_script03_1_F040	H	F	Ses01F	2.8	script	1
Ses01M_script03_1_F041	H	F	Ses01F	4.8	script	1
Ses01M_script03_1_M004	H	M	Ses01M	2.4	script	1
Ses01M_script03_1_M010	H	M	Ses01M	2.6	script	1
Ses01M_script03_1_M011	H	M	Ses01M	1.3	script	1
Ses01M_script03_1_M012	H	M	Ses01M	1.8	script	1
Ses01M_script03_1_M013	H	M	Ses01M	5.6	script	1
Ses01M_script03_1_M014	S	M	Ses01M	2.3	script	1
Ses01M_script03_1_M016	H	M	Ses01M	6.1	script	1
Ses01M_script03_1_M017	H	M	Ses01M	3.7	script	1
Ses01M_script03_1_M019	H	M	Ses01M	6.4	script	1
Ses01M_script03_1_M021	H	M	Ses01M	2.7	script	1
Ses01M_script03_1_M022	H	M	Ses01M	2.6	script	1
Ses01M_script03_1_M028	H	M	Ses01M	14.3	script	1
Ses01M_script03_1_M029	H	M	Ses01M	3.4	script	1
Ses01M_script03_1_M030	H	M	Ses01M	3.6	script	1
Ses01M_script03_1_M031	H	M	Ses01M	8.9	script	1
Ses01M_script03_1_M033	H	M	Ses01M	3.3	script	1
Ses01M_script03_1_M037	H	M	Ses01M	9.4	script	1
Ses01M_script03_1_M039	H	M	Ses01M	4.3	script	1
Ses01M_script03_1_M040	H	M	Ses01M	2.9	script	1
Ses01M_script03_1_M041	H	M	Ses01M	2.4	script	1
Ses01F_script01_1_F005	N	F	Ses01F	4.9	script	1
Ses01F_script01_1_F015	N	F	Ses01F	4.5	script	1
Ses01F_script01_1_F034	N	F	Ses01F	2.7	script	1
Ses01F_script01_1_F035	A	F	Ses01F	2.8	script	1
Ses01F_script01_1_F037	A	F	Ses01F	3.5	script	1
Ses01F_script01_1_F038	A	F	Ses01F	2.8	script	1
Ses01F_script01_1_F041	A	F	Ses01F	9.8	script	1
Ses01F_script01_1_F042	A	F	Ses01F	3.1	script	1
Ses01F_script01_1_M000	N	M	Ses01M	3.1	script	1
Ses01F_script01_1_M001	N	M	Ses01M	3.4	script	1
Ses01F_script01_1_M002	N	M	Ses01M	11.2	script	1
Ses01F_script01_1_M003	N	M	Ses01M	1.9	script	1
Ses01F_script01_1_M004	N	M	Ses01M	2.7	script	1
Ses01F_script01_1_M007	N	M	Ses01M	8.8	script	1
Ses01F_script01_1_M010	N	M	Ses01M	2.6	script	1
Ses01F_script01_1_M012	N	M	Ses01M	3.8	script	1
Ses01F_script01_1_M014	N	M	Ses01M	2.0	script	1
Ses01F_script01_1_M015	N	M	Ses01M	3.4	script	1
Ses01F_script01_1_M016	N	M	Ses01M	2.4	script	1
Ses01F_script01_1_M017	N	M	Ses01M	2.9	script	1
Ses01F_script01_1_M019	A	M	Ses01M	10.2	script	1
Ses01F_script01_1_M023	N	M	Ses01M	2.3	script	1
Ses01F_script01_1_M024	N	M	Ses01M	9.8	script	1
Ses01F_script01_1_M025	N	M	Ses01M	4.6	script	1
Ses01F_script01_1_M034	N	M	Ses01M	5.7	script	1
Ses01F_script01_1_M039	N	M	Ses01M	2.6	script	1
Ses01F_script01_1_M040	N	M	Ses01M	3.4	script	1
Ses01M_script02_1_F005	A	F	Ses01F	4.7	script	1
Ses01M_script02_1_F007	N	F	Ses01F	1.3	script	1
Ses01M_script02_1_F008	N	F	Ses01F	1.7	script	1
Ses01M_script02_1_F009	H	F	Ses01F	2.3	script	1
Ses01M_script02_1_F014	A	F	Ses01F	2.3	script	1
Ses01M_script02_1_F017	A	F	Ses01F	9.0	script	1
Ses01M_script02_1_F021	A	F	Ses01F	1.5	script	1
Ses01M_script02_1_F022	A	F	Ses01F	14.0	script	1
Ses01M_script02_1_F023	A	F	Ses01F	2.2	script	1
Ses01M_script02_1_M000	H	M	Ses01M	5.2	script	1
Ses01M_script02_1_M001	H	M	Ses01M	12.0	script	1
Ses01M_script02_1_M002	H	M	Ses01M	4.9	script	1
Ses01M_script02_1_M004	H	M	Ses01M	9.9	script	1
Ses01M_script02_1_M005	H	M	Ses01M	10.7	script	1
Ses01M_script02_1_M007	N	M	Ses01M	4.2	script	1
Ses01M_script02_1_M009	N	M	Ses01M	1.9	script	1
Ses01M_script02_1_M010	N	M	Ses01M	6.8	script	1
Ses01M_script02_1_M011	N	M	Ses01M	5.2	script	1
Ses01M_script02_1_M014	H	M	Ses01M	17.4	script	1
Ses01M_script02_1_M016	H	M	Ses01M	3.5	script	1
Ses01M_script02_1_M017	H	M	Ses01M	4.4	script	1
Ses01M_script02_1_M022	N	M	Ses01M	1.7	script	1
Ses01M_script02_1_M023	N	M	Ses01M	2.9	script	1
Ses01M_script02_1_M028	A	M	Ses01M	9.8	script	1
Ses01M_script02_1_M030	N	M	Ses01M	1.6	script	1
Ses01M_script02_1_M031	H	M	Ses01M	15.7	script	1
Ses01M_script02_1_M032	H	M	Ses01M	8.1	script	1
Ses01M_script02_1_M037	N	M	Ses01M	2.2	script	1
Ses01M_script02_1_M039	N	M	Ses01M	11.9	script	1
Ses01M_script02_1_M040	H	M	Ses01M	8.2	script	1
Ses01M_script02_1_M041	H	M	Ses01M	8.8	script	1
